687,1
718,1
720,1
679,1
717,1
728,1
690,1
753,1
774,1
687,1
705,1
711,1
663,1
698,1
707,1
666,1
693,1
699,1
662,1
689,1
697,1
659,1
683,1
677,1
665,1
860,1
917,1
662,1
712,1
724,1
642,1
662,1
677,1
638,1
647,1
649,1
623,1
672,1
647,1
615,1
664,1
652,1
582,1
720,1
944,1
637,1
657,1
683,1
657,1
645,1
644,1
610,1
634,1
679,1
657,1
642,1
651,1
646,1
656,1
691,1
643,1
776,1
813,1
663,1
654,1
702,1
983,1
983,1
809,1
980,1
977,1
918,1
787,1
782,1
758,1
683,1
683,1
983,1
730,1
748,1
847,1
722,1
845,1
739,1
772,1
822,1
738,1
711,1
720,1
659,1
647,1
691,1
655,1
651,1
676,1
715,1
679,1
708,1
748,1
650,1
630,1
632,1
627,1
635,1
633,1
603,1
633,1
611,1
599,1
612,1
654,1
637,1
642,1
639,1
618,1
675,1
795,1
676,1
636,1
633,1
620,1
631,1
649,1
624,1
626,1
631,1
623,1
622,1
628,1
628,1
624,1
645,1
629,1
664,1
804,1
687,1
638,1
643,1
636,1
655,1
632,1
661,1
645,1
633,1
646,1
634,1
655,1
678,1
672,1
666,1
654,1
639,1
746,1
666,1
625,1
638,1
629,1
605,1
623,1
626,1
647,1
751,1
630,1
623,1
640,1
679,1
678,1
665,1
657,1
644,1
751,1
708,1
629,1
624,1
654,1
652,1
635,1
641,1
610,1
658,1
640,1
632,1
630,1
634,1
648,1
656,1
639,1
638,1
824,1
735,1
664,1
654,1
657,1
643,1
633,1
656,1
622,1
639,1
638,1
609,1
648,1
631,1
616,1
649,1
627,1
600,1
915,1
835,1
725,1
691,1
915,1
984,1
984,1
983,1
983,1
983,1
982,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
982,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
892,1
828,1
815,1
766,1
712,1
758,1
748,1
746,1
918,1
863,1
778,1
755,1
755,1
728,1
715,1
759,1
747,1
738,1
761,1
725,1
742,1
759,1
753,1
734,1
740,1
722,1
873,1
824,1
776,1
786,1
769,1
751,1
754,1
763,1
742,1
706,1
690,1
728,1
731,1
751,1
744,1
748,1
732,1
738,1
942,1
843,1
785,1
810,1
796,1
687,1
727,1
733,1
740,1
758,1
745,1
733,1
744,1
725,1
727,1
732,1
730,1
744,1
950,1
948,1
761,1
697,1
698,1
716,1
700,1
746,1
728,1
732,1
692,1
691,1
696,1
727,1
724,1
743,1
673,1
686,1
983,1
983,1
904,1
813,1
763,1
697,1
697,1
710,1
637,1
639,1
717,1
728,1
717,1
736,1
858,1
810,1
928,1
983,1
983,1
983,1
983,1
983,1
982,1
983,1
807,1
725,1
702,1
747,1
736,1
901,1
870,1
855,1
828,1
789,1
771,1
782,1
828,1
827,1
783,1
762,1
753,1
748,1
766,1
732,1
731,1
751,1
731,1
727,1
751,1
731,1
764,1
756,1
702,1
711,1
845,1
983,1
881,1
830,1
751,1
725,1
764,1
766,1
650,1
691,1
670,1
672,1
742,1
734,1
727,1
745,1
729,1
692,1
878,1
983,1
828,1
809,1
730,1
775,1
828,1
983,1
865,1
870,1
943,1
830,1
756,1
688,1
671,1
702,1
722,1
720,1
928,1
983,1
982,1
881,1
830,1
737,1
679,1
737,1
693,1
728,1
678,1
698,1
733,1
690,1
688,1
695,1
697,1
676,1
696,1
983,1
982,1
847,1
737,1
692,1
761,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
982,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
984,1
983,1
836,1
775,1
818,1
840,1
912,1
948,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
984,1
984,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
984,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
982,1
982,1
982,1
983,1
983,1
982,1
983,1
983,1
983,1
982,1
984,1
982,1
982,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
982,1
982,1
982,1
982,1
983,1
982,1
982,1
983,1
982,1
982,1
983,1
982,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
983,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
982,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
983,1
982,1
983,1
982,1
982,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
983,1
983,1
983,1
983,1
984,1
983,1
984,1
983,1
983,1
984,1
984,1
983,1
984,1
983,1
983,1
984,1
984,1
983,1
983,1
984,1
